812,7184,-15904,-532,354,-327,swipe_right,14
640,7092,-15992,-204,606,77,swipe_right,14
692,7224,-16020,-244,401,-9,swipe_right,14
756,7220,-15812,-157,654,26,swipe_right,14
552,7104,-15784,-188,649,17,swipe_right,14
796,7136,-15756,-314,856,-51,swipe_right,14
760,7076,-15940,-145,438,-34,swipe_right,14
-3152,4852,-16188,-442,803,101,swipe_right,15
-2988,4956,-16428,-211,506,14,swipe_right,15
-3428,4784,-16276,-428,960,123,swipe_right,15
-3344,4764,-16432,-862,393,918,swipe_right,15
-3184,5204,-16624,-764,726,864,swipe_right,15
-3824,4920,-16552,-1644,1288,2571,swipe_right,15
-2880,6044,-15768,-1948,827,4287,swipe_right,15
-2108,6556,-15668,-1567,1007,4852,swipe_right,15
-292,7260,-15132,-614,-255,4623,swipe_right,15
160,7672,-15376,277,2756,2585,swipe_right,15
916,7204,-16012,-50,921,826,swipe_right,15
212,7080,-16124,-173,861,69,swipe_right,15
8,7004,-15788,-229,342,127,swipe_right,15
-4,6936,-15832,-299,588,-26,swipe_right,15
-308,7164,-15964,-272,483,107,swipe_right,15
60,7136,-15944,-176,643,45,swipe_right,15
-8,6980,-15792,-106,596,-6,swipe_right,15
-144,7056,-15960,-104,347,-27,swipe_right,15
-320,7008,-15852,-347,511,-272,swipe_right,15
-84,7112,-15936,-179,618,-292,swipe_right,15
-2588,4756,-16456,-311,689,-12,swipe_right,16
-2500,4688,-16556,-236,524,-42,swipe_right,16
-2636,5024,-16472,-199,790,62,swipe_right,16
-2792,4700,-16484,-307,546,-117,swipe_right,16
-2840,5000,-16576,-304,822,205,swipe_right,16
-3224,4924,-16608,-762,346,763,swipe_right,16
-3716,4952,-17248,-2415,192,3077,swipe_right,16
-2936,5800,-15664,-2361,1660,5241,swipe_right,16
-788,7224,-15536,-1284,949,6794,swipe_right,16
1564,7080,-14556,962,2553,4592,swipe_right,16
1812,6344,-15656,947,326,1838,swipe_right,16
864,6356,-16480,243,886,713,swipe_right,16
480,6484,-15896,-464,645,440,swipe_right,16
784,6488,-16640,-221,-121,209,swipe_right,16
408,6648,-15940,-541,-410,-543,swipe_right,16
-420,6684,-15996,-504,900,-306,swipe_right,16
96,6516,-16228,-164,702,82,swipe_right,16
16,6652,-16100,-234,730,-90,swipe_right,16
220,6396,-16184,-249,35,-38,swipe_right,16
-168,6516,-16240,-383,61,-583,swipe_right,16
-3844,4548,-16296,-291,791,81,swipe_right,17
-3932,4604,-16328,-89,687,55,swipe_right,17
-3916,4348,-16348,-214,726,-48,swipe_right,17
-3848,4640,-16384,-170,711,-147,swipe_right,17
-3860,4444,-16008,-378,747,-7,swipe_right,17
-3904,4452,-16432,-342,686,143,swipe_right,17
-4404,4584,-16700,-889,568,1005,swipe_right,17
-4608,5000,-16444,-1403,442,2189,swipe_right,17
-3828,5436,-16224,-1495,1019,3395,swipe_right,17
-3340,6128,-15784,-1578,1146,4261,swipe_right,17
-1688,6772,-15736,-806,71,5053,swipe_right,17
28,6948,-15520,931,-252,5270,swipe_right,17
808,7048,-16004,1416,-216,2813,swipe_right,17
-148,6684,-15996,-68,195,86,swipe_right,17
-1148,6860,-15936,-255,683,-174,swipe_right,17
-884,6840,-15928,-192,654,-3,swipe_right,17
-588,6748,-16032,-106,363,194,swipe_right,17
-796,6908,-15844,-209,199,-17,swipe_right,17
-820,6908,-15936,-320,659,-172,swipe_right,17
